location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,population
Panama,2/6/2021,326464,977,1001.571,5455,29,30.143,75662.005,226.432,232.126,1264.263,6.721,6.986,0.72,,,,,,,,,,,,,,453,,,,,105,4314768
Panama,2/7/2021,327091,627,958.857,5480,25,30,75807.32,145.315,222.227,1270.057,5.794,6.953,0.72,,,,,,,,,,,,,,381,,,,,88,4314768
Panama,2/8/2021,327654,563,935.857,5506,26,30,75937.802,130.482,216.896,1276.083,6.026,6.953,0.73,,,,,,,,,,,,,,309,,,,,72,4314768
Panama,2/9/2021,328476,822,896.429,5531,25,27.429,76128.311,190.509,207.758,1281.877,5.794,6.357,0.73,,,,,,,,,12806,12806,,,,113,0.3,0.3,,,26,4314768
Panama,2/10/2021,329367,891,855,5550,19,26.286,76334.811,206.5,198.157,1286.28,4.403,6.092,0.74,,,,,,,,,,,,,,349,,,,,81,4314768
Panama,2/11/2021,330075,708,798,5572,22,25.857,76498.899,164.088,184.946,1291.379,5.099,5.993,0.74,,,,,,,,,,,,,,624,,,,,145,4314768
Panama,2/12/2021,330985,910,785.429,5595,23,24.143,76709.802,210.904,182.033,1296.709,5.331,5.595,0.75,,,,,,,,,,,,,,908,,,,,210,4314768
Panama,2/13/2021,331692,707,746.857,5621,26,23.714,76873.658,163.856,173.093,1302.735,6.026,5.496,0.76,,,,,,,,,,,,,,1180,,,,,273,4314768
Panama,2/14/2021,332179,487,726.857,5636,15,22.286,76986.526,112.868,168.458,1306.212,3.476,5.165,0.76,,,,,,,,,,,,,,1452,,,,,337,4314768
Panama,2/15/2021,332679,500,717.857,5642,6,19.429,77102.407,115.881,166.372,1307.602,1.391,4.503,0.77,,,,,,,,,,,,,,1724,,,,,400,4314768
Panama,2/16/2021,333251,572,682.143,5655,13,17.714,77234.975,132.568,158.095,1310.615,3.013,4.106,0.78,,,,,,,,,,,,,,1997,,,,,463,4314768
Panama,2/17/2021,333755,504,626.857,5672,17,17.429,77351.783,116.808,145.282,1314.555,3.94,4.039,0.79,,,,,,,,,,,,,,1997,,,,,463,4314768
Panama,2/18/2021,334463,708,626.857,5694,22,17.429,77515.871,164.088,145.282,1319.654,5.099,4.039,0.81,,,,,,,,,30776,28549,2227,,,1997,0.71,0.66,0.05,,463,4314768
Panama,2/19/2021,335339,876,622,5711,17,16.571,77718.895,203.024,144.156,1323.594,3.94,3.841,0.83,,,,,,,,,40830,38262,2568,,10054,3148,0.95,0.89,0.06,,730,4314768
Panama,2/20/2021,336037,698,620.714,5727,16,15.143,77880.665,161.77,143.858,1327.302,3.708,3.51,0.84,,,,,,,,,45535,42867,2668,,4705,3535,1.06,0.99,0.06,,819,4314768
Panama,2/21/2021,336521,484,620.286,5742,15,15.143,77992.838,112.173,143.759,1330.778,3.476,3.51,0.86,,,,,,,,,47848,45014,2834,,2313,3580,1.11,1.04,0.07,,830,4314768
Panama,2/22/2021,337087,566,629.714,5756,14,16.286,78124.015,131.177,145.944,1334.023,3.245,3.774,0.86,,,,,,,,,61168,57896,3272,,13320,5197,1.42,1.34,0.08,,1204,4314768
Panama,2/23/2021,337805,718,650.571,5772,16,16.714,78290.42,166.405,150.778,1337.731,3.708,3.874,0.87,,,,,,,,,64636,61104,3534,,3468,5408,1.5,1.42,0.08,,1253,4314768
Panama,2/24/2021,338701,896,706.571,5789,17,16.714,78498.079,207.659,163.757,1341.671,3.94,3.874,0.87,,,,,,,,,79989,74711,5278,,15353,7316,1.85,1.73,0.12,,1696,4314768
Panama,2/25/2021,339383,682,702.857,5810,21,16.571,78656.141,158.062,162.896,1346.538,4.867,3.841,0.87,,,,,,,,,89419,83733,5686,,9430,8378,2.07,1.94,0.13,,1942,4314768
Panama,2/26/2021,339781,398,634.571,5820,10,15.571,78748.382,92.241,147.07,1348.856,2.318,3.609,0.86,,,,,,,,,106667,100819,5848,,17248,9405,2.47,2.34,0.14,,2180,4314768
Panama,2/27/2021,340445,664,629.714,5831,11,14.857,78902.272,153.89,145.944,1351.405,2.549,3.443,0.87,,,,,,,,,114529,108675,5854,,7862,9856,2.65,2.52,0.14,,2284,4314768
Panama,2/28/2021,340915,470,627.714,5845,14,14.714,79011.201,108.928,145.48,1354.65,3.245,3.41,0.88,,,,,,,,,119176,113320,5856,,4647,10190,2.76,2.63,0.14,,2362,4314768
Panama,3/1/2021,341420,505,619,5858,13,14.571,79128.24,117.04,143.461,1357.663,3.013,3.377,0.88,,,,,,,,,122189,116326,5863,,3013,8717,2.83,2.7,0.14,,2020,4314768
Panama,3/2/2021,342019,599,602,5871,13,14.143,79267.066,138.826,139.521,1360.676,3.013,3.278,0.88,,,,,,,,,132610,126732,5878,,10421,9711,3.07,2.94,0.14,,2251,4314768
Panama,3/3/2021,342741,722,577.143,5884,13,13.571,79434.398,167.332,133.76,1363.689,3.013,3.145,0.88,,,,,,,,,136343,130462,5881,,3733,8051,3.16,3.02,0.14,,1866,4314768
Panama,3/4/2021,343281,540,556.857,5895,11,12.143,79559.55,125.152,129.058,1366.238,2.549,2.814,0.87,,,,,,,,,150411,144529,5882,,14068,8713,3.49,3.35,0.14,,2019,4314768
Panama,3/5/2021,343743,462,566,5907,12,12.429,79666.624,107.074,131.177,1369.019,2.781,2.88,0.87,,,,,,,,,166931,161039,5892,,16520,8609,3.87,3.73,0.14,,1995,4314768
Panama,3/6/2021,344477,734,576,5910,3,11.286,79836.737,170.113,133.495,1369.714,0.695,2.616,0.88,,,,,,,,,194715,191140,5892,,27784,11455,4.51,4.43,0.14,,2655,4314768
Panama,3/7/2021,344834,357,559.857,5923,13,11.143,79919.477,82.739,129.754,1372.727,3.013,2.582,0.87,,,,,,,,,208415,202522,5893,,13700,12748,4.83,4.69,0.14,,2955,4314768
Panama,3/8/2021,345236,402,545.143,5934,11,10.857,80012.645,93.168,126.343,1375.277,2.549,2.516,0.87,,,,,,,,,211751,205850,5901,,3336,12795,4.91,4.77,0.14,,2965,4314768
Panama,3/9/2021,345759,523,534.286,5944,10,10.429,80133.857,121.212,123.827,1377.594,2.318,2.417,0.87,,,,,,,,,214492,208590,5902,,2741,11697,4.97,4.83,0.14,,2711,4314768
Panama,3/10/2021,346301,542,508.571,5957,13,10.429,80259.472,125.615,117.868,1380.607,3.013,2.417,0.86,,,,,,,,,224765,218861,5904,,10273,12632,5.21,5.07,0.14,,2928,4314768
Panama,3/11/2021,346775,474,499.143,5972,15,11,80369.327,109.855,115.682,1384.084,3.476,2.549,0.86,,,,,,,,,233365,227461,5904,,8600,11851,5.41,5.27,0.14,,2747,4314768
Panama,3/12/2021,347226,451,497.571,5981,9,10.571,80473.852,104.525,115.318,1386.17,2.086,2.45,0.86,,,,,,,,,,,,,,10587,,,,,2454,4314768
Panama,3/13/2021,347641,415,452,5987,6,11,80570.033,96.181,104.757,1387.56,1.391,2.549,0.86,,,,,,,,,,,,,,7714,,,,,1788,4314768
Panama,3/14/2021,347919,278,440.714,5994,7,10.143,80634.463,64.43,102.141,1389.182,1.622,2.351,0.87,,,,,,,,,,,,,,6853,,,,,1588,4314768
Panama,3/15/2021,348155,236,417,6005,11,10.143,80689.159,54.696,96.645,1391.732,2.549,2.351,0.88,,,,,,,,,,,,,,7473,,,,,1732,4314768
Panama,3/16/2021,348580,425,403,6009,4,9.286,80787.658,98.499,93.4,1392.659,0.927,2.152,0.89,,,,,,,,,,,,,,8178,,,,,1895,4314768
Panama,3/17/2021,349020,440,388.429,6018,9,8.714,80889.633,101.975,90.023,1394.745,2.086,2.02,0.9,,,,,,,,,,,,,,7807,,,,,1809,4314768
Panama,3/18/2021,349505,485,390,6025,7,7.571,81002.038,112.405,90.387,1396.367,1.622,1.755,0.92,,,,,,,,,287086,235570,51516,,,7674,6.65,5.46,1.19,,1779,4314768
Panama,3/19/2021,350220,715,427.714,6035,10,7.714,81167.748,165.71,99.128,1398.685,2.318,1.788,0.93,,,,,,,,,,,,,,7450,,,,,1727,4314768
Panama,3/20/2021,350665,445,432,6042,7,7.857,81270.882,103.134,100.121,1400.307,1.622,1.821,0.93,,,,,,,,,,,,,,7226,,,,,1675,4314768
Panama,3/21/2021,350991,326,438.857,6044,2,7.143,81346.436,75.554,101.71,1400.771,0.464,1.655,0.92,,,,,,,,,,,,,,7002,,,,,1623,4314768
Panama,3/22/2021,351213,222,436.857,6052,8,6.714,81397.887,51.451,101.247,1402.625,1.854,1.556,0.92,,,,,,,,,,,,,,6778,,,,,1571,4314768
Panama,3/23/2021,351667,454,441,6060,8,7.286,81503.107,105.22,102.207,1404.479,1.854,1.689,0.92,,,,,,,,,,,,,,6554,,,,,1519,4314768
Panama,3/24/2021,352082,415,437.429,6065,5,6.714,81599.289,96.181,101.379,1405.638,1.159,1.556,0.93,,,,,,,,,,,,,,6329,,,,,1467,4314768
Panama,3/25/2021,352579,497,439.143,6073,8,6.857,81714.475,115.186,101.777,1407.492,1.854,1.589,0.93,,,,,,,,,329822,238228,91594,,,6105,7.64,5.52,2.12,,1415,4314768
Panama,3/26/2021,353017,438,399.571,6087,14,7.429,81815.986,101.512,92.606,1410.736,3.245,1.722,0.93,,,,,,,,,342716,243926,98790,,12894,7075,7.94,5.65,2.29,,1640,4314768
Panama,3/27/2021,353497,480,404.571,6090,3,6.857,81927.232,111.246,93.764,1411.432,0.695,1.589,0.93,,,,,,,,,352876,251650,101226,,10160,7654,8.18,5.83,2.35,,1774,4314768
Panama,3/28/2021,353839,342,406.857,6100,10,8,82006.495,79.263,94.294,1413.749,2.318,1.854,0.93,,,,,,,,,357431,255881,101550,,4555,7433,8.28,5.93,2.35,,1723,4314768
Panama,3/29/2021,354085,246,410.286,6103,3,7.286,82063.508,57.013,95.089,1414.445,0.695,1.689,0.93,,,,,,,,,358277,256704,101577,,846,6681,8.3,5.95,2.35,,1548,4314768
Panama,3/30/2021,354604,519,419.571,6109,6,7,82183.793,120.285,97.241,1415.835,1.391,1.622,0.92,,,,,,,,,,,,,,6534,,,,,1514,4314768
Panama,3/31/2021,355051,447,424.143,6114,5,7,82287.391,103.598,98.3,1416.994,1.159,1.622,0.91,,,,,,,,,,,,,,6386,,,,,1480,4314768
Panama,4/1/2021,355499,448,417.143,6119,5,6.571,82391.22,103.829,96.678,1418.153,1.159,1.523,0.9,,,,,,,,,373491,269072,101722,,,6238,8.66,6.24,2.36,,1446,4314768
Panama,4/2/2021,355850,351,404.714,6126,7,5.571,82472.569,81.349,93.797,1419.775,1.622,1.291,0.9,,,,,,,,,,,,,,4900,,,,,1136,4314768
Panama,4/3/2021,356073,223,368,6131,5,5.857,82524.252,51.683,85.288,1420.934,1.159,1.357,0.89,,,,,,,,,,,,,,3951,,,,,916,4314768
Panama,4/4/2021,356377,304,362.571,6135,4,5,82594.707,70.456,84.03,1421.861,0.927,1.159,0.9,,,,,,,,,,,,,,3804,,,,,882,4314768
Panama,4/5/2021,356556,179,353,6138,3,5,82636.193,41.485,81.812,1422.556,0.695,1.159,0.9,,,,,,,,,387580,269747,117833,,,4186,8.98,6.25,2.73,,970,4314768
Panama,4/6/2021,356913,357,329.857,6146,8,5.286,82718.932,82.739,76.448,1424.41,1.854,1.225,0.9,,,,,,,,,408618,276374,132244,,21038,6467,9.47,6.41,3.06,,1499,4314768
Panama,4/7/2021,357277,364,318,6148,2,4.857,82803.293,84.361,73.7,1424.874,0.464,1.126,0.91,,,,,,,,,440787,300804,139983,,32169,10338,10.22,6.97,3.24,,2396,4314768
Panama,4/8/2021,357704,427,315,6152,4,4.714,82902.256,98.962,73.005,1425.801,0.927,1.093,0.92,,,,,,,,,456929,311480,145449,,16142,11920,10.59,7.22,3.37,,2763,4314768
Panama,4/9/2021,358098,394,321.143,6156,4,4.286,82993.57,91.314,74.429,1426.728,0.927,0.993,0.92,,,,,,,,,478146,332630,145516,,21217,14448,11.08,7.71,3.37,,3348,4314768
Panama,4/10/2021,358377,279,329.143,6159,3,4,83058.232,64.662,76.283,1427.423,0.695,0.927,0.92,,,,,,,,,490911,345248,145663,,12765,15768,11.38,8,3.38,,3654,4314768
Panama,4/11/2021,358611,234,319.143,6163,4,4,83112.464,54.232,73.965,1428.35,0.927,0.927,0.92,,,,,,,,,,,,,,16271,,,,,3771,4314768
Panama,4/12/2021,358792,181,319.429,6167,4,4.143,83154.413,41.949,74.031,1429.277,0.927,0.96,0.93,,,,,,,,,505005,345894,159111,,,16775,11.7,8.02,3.69,,3888,4314768
Panama,4/13/2021,359121,329,315.429,6173,6,3.857,83230.663,76.25,73.104,1430.668,1.391,0.894,0.94,,,,,,,,,518629,349033,169596,,13624,15716,12.02,8.09,3.93,,3642,4314768
Panama,4/14/2021,359516,395,319.857,6177,4,4.143,83322.209,91.546,74.131,1431.595,0.927,0.96,0.95,,,,,,,,,529017,352276,176741,,10388,12604,12.26,8.16,4.1,,2921,4314768
Panama,4/15/2021,359830,314,303.714,6183,6,4.429,83394.982,72.773,70.389,1432.986,1.391,1.026,0.95,,,,,,,,,550860,368217,182643,,21843,13419,12.77,8.53,4.23,,3110,4314768
Panama,4/16/2021,360249,419,307.286,6185,2,4.143,83492.09,97.108,71.217,1433.449,0.464,0.96,0.96,,,,,,,,,557510,374250,183260,,6650,11338,12.92,8.67,4.25,,2628,4314768
Panama,4/17/2021,360597,348,317.143,6187,2,4,83572.744,80.653,73.502,1433.913,0.464,0.927,0.96,,,,,,,,,560691,377215,183476,,3181,9969,12.99,8.74,4.25,,2310,4314768
Panama,4/18/2021,360841,244,318.571,6188,1,3.571,83629.294,56.55,73.833,1434.144,0.232,0.828,0.96,,,,,,,,,564725,380939,183786,,4034,9538,13.09,8.83,4.26,,2211,4314768
Panama,4/19/2021,361044,203,321.714,6189,1,3.143,83676.341,47.048,74.561,1434.376,0.232,0.728,0.96,,,,,,,,,565471,381070,184401,,746,8638,13.11,8.83,4.27,,2002,4314768
Panama,4/20/2021,361319,275,314,6192,3,2.714,83740.076,63.735,72.773,1435.071,0.695,0.629,0.97,,,,,,,,,569267,383997,185270,,3796,7234,13.19,8.9,4.29,,1677,4314768
Panama,4/21/2021,361678,359,308.857,6196,4,2.714,83823.279,83.203,71.581,1435.998,0.927,0.629,0.97,,,,,,,,,574212,388362,185850,,4945,6456,13.31,9,4.31,,1496,4314768
Panama,4/22/2021,361992,314,308.857,6198,2,2.143,83896.052,72.773,71.581,1436.462,0.464,0.497,0.98,,,,,,,,,590703,403926,186777,,16491,5692,13.69,9.36,4.33,,1319,4314768
Panama,4/23/2021,362358,366,301.286,6200,2,2.143,83980.877,84.825,69.827,1436.925,0.464,0.497,0.99,,,,,,,,,595807,408366,187441,,5104,5471,13.81,9.46,4.34,,1268,4314768
Panama,4/24/2021,362696,338,299.857,6207,7,2.857,84059.212,78.336,69.496,1438.548,1.622,0.662,1,,,,,,,,,608957,421297,187660,,13150,6895,14.11,9.76,4.35,,1598,4314768
Panama,4/25/2021,362967,271,303.714,6209,2,3,84122.02,62.808,70.389,1439.011,0.464,0.695,1,,,,,,,,,619190,431461,187729,,10233,7781,14.35,10,4.35,,1803,4314768
Panama,4/26/2021,363165,198,303,6212,3,3.286,84167.909,45.889,70.224,1439.707,0.695,0.762,1.01,,,,,,,,,622720,434695,188025,,3530,8178,14.43,10.07,4.36,,1895,4314768
Panama,4/27/2021,363533,368,316.286,6216,4,3.429,84253.197,85.288,73.303,1440.634,0.927,0.795,1.01,,,,,,,,,640507,452242,188265,,17787,10177,14.84,10.48,4.36,,2359,4314768
Panama,4/28/2021,363895,362,316.714,6222,6,3.714,84337.095,83.898,73.402,1442.024,1.391,0.861,1.01,,,,,,,,,643939,453873,190066,,3432,9961,14.92,10.52,4.41,,2309,4314768
Panama,4/29/2021,364218,323,318,6227,5,4.143,84411.954,74.859,73.7,1443.183,1.159,0.96,1.02,,,,,,,,,672159,482089,190070,,28220,11637,15.58,11.17,4.41,,2697,4314768
Panama,4/30/2021,364576,358,316.857,6232,5,4.571,84494.925,82.971,73.435,1444.342,1.159,1.059,1.02,,,,,,,,,672846,,190781,,687,11006,15.59,,4.42,,2551,4314768
Panama,5/1/2021,364844,268,306.857,6235,3,4,84557.038,62.112,71.118,1445.037,0.695,0.927,1.03,,,,,,,,,,,,,,10185,,,,,2360,4314768
Panama,5/2/2021,365104,260,305.286,6238,3,4.143,84617.296,60.258,70.754,1445.732,0.695,0.96,1.04,,,,,,,,,687653,,191204,,,9780,15.94,,4.43,,2267,4314768
Panama,5/3/2021,365299,195,304.857,6244,6,4.571,84662.489,45.194,70.654,1447.123,1.391,1.059,1.06,,,,,,,,,692764,,191709,,5111,10006,16.06,,4.44,,2319,4314768
Panama,5/4/2021,365619,320,298,6248,4,4.571,84736.653,74.164,69.065,1448.05,0.927,1.059,1.07,,,,,,,,,695783,,192016,,3019,7897,16.13,,4.45,,1830,4314768
Panama,5/5/2021,365975,356,297.143,6252,4,4.286,84819.161,82.507,68.866,1448.977,0.927,0.993,1.09,,,,,,,,,706271,492348,213923,,10488,8905,16.37,11.41,4.96,,2064,4314768
Panama,5/6/2021,366364,389,306.571,6255,3,4,84909.316,90.155,71.052,1449.672,0.695,0.927,1.1,,,,,,,,,731189,496131,235058,,24918,8433,16.95,11.5,5.45,,1954,4314768
Panama,5/7/2021,366762,398,312.286,6258,3,3.714,85001.557,92.241,72.376,1450.368,0.695,0.861,1.12,,,,,,,,,758563,507759,250804,,27374,12245,17.58,11.77,5.81,,2838,4314768
Panama,5/8/2021,367270,508,346.571,6265,7,4.286,85119.293,117.735,80.322,1451.99,1.622,0.993,1.14,,,,,,,,,769842,514300,255542,,11279,12799,17.84,11.92,5.92,,2966,4314768
Panama,5/9/2021,367656,386,364.571,6271,6,4.714,85208.753,89.46,84.494,1453.381,1.391,1.093,1.15,,,,,,,,,770569,514959,255610,,727,11845,17.86,11.93,5.92,,2745,4314768
Panama,5/10/2021,367908,252,372.714,6277,6,4.714,85267.157,58.404,86.381,1454.771,1.391,1.093,1.15,,,,,,,,,775995,518957,256998,,5426,11890,17.98,12.03,5.96,,2756,4314768
Panama,5/11/2021,368368,460,392.714,6282,5,4.857,85373.767,106.611,91.016,1455.93,1.159,1.126,1.15,,,,,,,,,778174,519371,258803,,2179,11770,18.04,12.04,6,,2728,4314768
Panama,5/12/2021,368930,562,422.143,6285,3,4.714,85504.018,130.25,97.837,1456.625,0.695,1.093,1.16,,,,,,,,,779163,520260,258903,,989,10413,18.06,12.06,6,,2413,4314768
Panama,5/13/2021,369455,525,441.571,6288,3,4.714,85625.693,121.675,102.34,1457.321,0.695,1.093,1.15,,,,,,,,,787434,521445,265989,,8271,8035,18.25,12.09,6.16,,1862,4314768
Panama,5/14/2021,370043,588,468.714,6292,4,4.857,85761.969,136.276,108.63,1458.248,0.927,1.126,1.15,,,,,,,,,798711,525481,273230,,11277,5735,18.51,12.18,6.33,,1329,4314768
Panama,5/15/2021,370533,490,466.143,6296,4,4.429,85875.533,113.563,108.034,1459.175,0.927,1.026,1.14,,,,,,,,,825811,547567,278244,,27100,7996,19.14,12.69,6.45,,1853,4314768
Panama,5/16/2021,370877,344,460.143,6296,0,3.571,85955.259,79.726,106.644,1459.175,0,0.828,1.13,,,,,,,,,834556,556257,278299,,8745,9141,19.34,12.89,6.45,,2119,4314768
Panama,5/17/2021,371145,268,462.429,6297,1,2.857,86017.371,62.112,107.173,1459.406,0.232,0.662,1.12,,,,,,,,,844078,565026,279052,,9522,9726,19.56,13.1,6.47,,2254,4314768
Panama,5/18/2021,371684,539,473.714,6300,3,2.571,86142.291,124.92,109.789,1460.102,0.695,0.596,1.12,,,,,,,,,849376,570226,279150,,5298,10172,19.69,13.22,6.47,,2357,4314768
Panama,5/19/2021,372221,537,470.143,6305,5,2.857,86266.747,124.456,108.961,1461.26,1.159,0.662,1.11,,,,,,,,,863325,570640,292685,,13949,12023,20.01,13.23,6.78,,2786,4314768
Panama,5/20/2021,372800,579,477.857,6314,9,3.714,86400.937,134.19,110.749,1463.346,2.086,0.861,1.11,,,,,,,,,882282,576954,305328,,18957,13550,20.45,13.37,7.08,,3140,4314768
Panama,5/21/2021,373308,508,466.429,6321,7,4.143,86518.673,117.735,108.1,1464.969,1.622,0.96,1.11,,,,,,,,,908452,592674,315778,,26170,15677,21.05,13.74,7.32,,3633,4314768
Panama,5/22/2021,373774,466,463,6328,7,4.571,86626.674,108.001,107.306,1466.591,1.622,1.059,1.11,,,,,,,,,939728,622987,316741,,31276,16274,21.78,14.44,7.34,,3772,4314768
Panama,5/23/2021,374121,347,463.429,6331,3,5,86707.095,80.421,107.405,1467.286,0.695,1.159,1.11,,,,,,,,,946249,,317882,,6521,15956,21.93,,7.37,,3698,4314768
Panama,5/24/2021,374356,235,458.714,6346,15,7,86761.559,54.464,106.313,1470.763,3.476,1.622,1.12,,,,,,,,,953508,623682,329826,,7259,15633,22.1,14.45,7.64,,3623,4314768
Panama,5/25/2021,374937,581,464.714,6353,7,7.571,86896.213,134.654,107.703,1472.385,1.622,1.755,1.12,,,,,,,,,968604,630432,338172,,15096,17033,22.45,14.61,7.84,,3948,4314768
Panama,5/26/2021,375600,663,482.714,6357,4,7.429,87049.872,153.658,111.875,1473.312,0.927,1.722,1.13,,,,,,,,,987818,646405,341413,,19214,17785,22.89,14.98,7.91,,4122,4314768
Panama,5/27/2021,376237,637,491,6361,4,6.714,87197.504,147.633,113.795,1474.239,0.927,1.556,1.13,,,,,,,,,,,,,,17166,,,,,3978,4314768
Panama,5/28/2021,376854,617,506.571,6365,4,6.286,87340.501,142.997,117.404,1475.166,0.927,1.457,1.13,,,,,,,,,,,,,,15517,,,,,3596,4314768
Panama,5/29/2021,377428,574,522,6369,4,5.857,87473.533,133.031,120.98,1476.093,0.927,1.357,1.14,,,,,,,,,1031694,662381,369313,,,13138,23.91,15.35,8.56,,3045,4314768
Panama,5/30/2021,377776,348,522.143,6370,1,5.571,87554.186,80.653,121.013,1476.325,0.232,1.291,1.14,,,,,,,,,1056258,680689,375569,,24564,15716,24.48,15.78,8.7,,3642,4314768
Panama,5/31/2021,378097,321,534.429,6371,1,3.571,87628.582,74.396,123.86,1476.557,0.232,0.828,1.15,,,,,,,,,1071998,694254,377734,,15740,16927,24.84,16.09,8.75,,3923,4314768
Panama,6/1/2021,378828,731,555.857,6377,6,3.429,87798,169.418,128.827,1477.947,1.391,0.795,1.16,,,,,,,,,1080005,700503,379502,,8007,15914,25.03,16.24,8.8,,3688,4314768
Panama,6/2/2021,379506,678,558,6381,4,3.429,87955.135,157.135,129.323,1478.874,0.927,0.795,1.17,,,,,,,,,1083855,,384240,,3850,13720,25.12,,8.91,,3180,4314768
Panama,6/3/2021,380207,701,567.143,6388,7,3.857,88117.6,162.465,131.442,1480.497,1.622,0.894,1.17,,,,,,,,,1100689,714117,386572,,16834,14035,25.51,16.55,8.96,,3253,4314768
Panama,6/4/2021,381122,915,609.714,6389,1,3.429,88329.662,212.062,141.309,1480.729,0.232,0.795,1.18,,,,,,,,,1112847,723356,389491,,12158,13683,25.79,16.76,9.03,,3171,4314768
Panama,6/5/2021,381949,827,645.857,6395,6,3.714,88521.33,191.667,149.685,1482.119,1.391,0.861,1.18,,,,,,,,,,,,,,13141,,,,,3046,4314768
Panama,6/6/2021,382475,526,671.286,6402,7,4.571,88643.236,121.907,155.579,1483.741,1.622,1.059,1.17,,,,,,,,,1134516,744160,390356,,,11180,26.29,17.25,9.05,,2591,4314768
Panama,6/7/2021,382851,376,679.143,6404,2,4.714,88730.379,87.143,157.4,1484.205,0.464,1.093,1.17,,,,,,,,,1143067,749786,393282,,8551,10153,26.49,17.38,9.11,,2353,4314768
Panama,6/8/2021,383733,882,700.714,6408,4,4.429,88934.793,204.414,162.399,1485.132,0.927,1.026,1.16,,,,,,,,,1145654,750805,394849,,2587,9378,26.55,17.4,9.15,,2173,4314768
Panama,6/9/2021,384512,779,715.143,6413,5,4.571,89115.336,180.543,165.743,1486.291,1.159,1.059,1.16,,,,,,,,,1164396,757307,407089,,18742,11506,26.99,17.55,9.43,,2667,4314768
Panama,6/10/2021,385353,841,735.143,6419,6,4.429,89310.248,194.912,170.378,1487.681,1.391,1.026,1.16,,,,,,,,,1188731,769415,419316,,24335,12577,27.55,17.83,9.72,,2915,4314768
Panama,6/11/2021,386269,916,735.286,6427,8,5.429,89522.542,212.294,170.411,1489.535,1.854,1.258,1.16,,,,,,,,,1220209,788633,429434,,31478,15337,28.28,18.28,9.95,,3555,4314768
Panama,6/12/2021,387127,858,739.714,6439,12,6.286,89721.394,198.852,171.438,1492.317,2.781,1.457,1.16,,,,,,,,,1233583,796486,434955,,13374,15700,28.59,18.46,10.08,,3639,4314768
Panama,6/13/2021,387842,715,766.714,6444,5,6,89887.104,165.71,177.695,1493.475,1.159,1.391,1.15,,,,,,,,,1281550,846566,434984,,47967,21005,29.7,19.62,10.08,,4868,4314768
Panama,6/14/2021,388325,483,782,6451,7,6.714,89999.045,111.941,181.238,1495.098,1.622,1.556,1.15,,,,,,,,,1294993,858628,436365,,13443,21704,30.01,19.9,10.11,,5030,4314768
Panama,6/15/2021,389173,848,777.143,6452,1,6.286,90195.579,196.534,180.112,1495.33,0.232,1.457,1.14,,,,,,,,,1327999,891151,436848,,33006,26049,30.78,20.65,10.12,,6037,4314768
Panama,6/16/2021,390221,1048,815.571,6457,5,6.286,90438.466,242.887,189.019,1496.488,1.159,1.457,1.14,,,,,,,,,1343784,,452808,,15785,25627,31.14,,10.49,,5939,4314768
Panama,6/17/2021,391190,969,833.857,6458,1,5.571,90663.044,224.578,193.257,1496.72,0.232,1.291,1.14,,,,,,,,,1370895,,467699,,27111,26023,31.77,,10.84,,6031,4314768
Panama,6/18/2021,392166,976,842.429,6465,7,5.429,90889.244,226.2,195.243,1498.342,1.622,1.258,1.14,,,,,,,,,1396100,,478426,,25205,25127,32.36,,11.09,,5823,4314768
Panama,6/19/2021,393144,978,859.571,6468,3,4.143,91115.907,226.663,199.216,1499.038,0.695,0.96,1.13,,,,,,,,,1412477,929180,483297,,16377,25556,32.74,21.53,11.2,,5923,4314768
Panama,6/20/2021,393727,583,840.714,6475,7,4.429,91251.024,135.117,194.846,1500.66,1.622,1.026,1.13,,,,,,,,,,,,,,20773,,,,,4814,4314768
Panama,6/21/2021,394241,514,845.143,6477,2,3.714,91370.15,119.126,195.872,1501.124,0.464,0.861,1.13,,,,,,,,,1441439,953974,487465,,,20921,33.41,22.11,11.3,,4849,4314768
Panama,6/22/2021,395449,1208,896.571,6483,6,4.429,91650.119,279.969,207.791,1502.514,1.391,1.026,1.13,,,,,,,,,1441646,,490211,,207,16235,33.41,,11.36,,3763,4314768
Panama,6/23/2021,396526,1077,900.714,6491,8,4.857,91899.727,249.608,208.751,1504.368,1.854,1.126,1.13,,,,,,,,,1444047,,499244,,2401,14323,33.47,,11.57,,3320,4314768
Panama,6/24/2021,397727,1201,933.857,6500,9,6,92178.073,278.346,216.433,1506.454,2.086,1.391,1.13,,,,,,,,,1469057,961168,507889,,25010,14023,34.05,22.28,11.77,,3250,4314768
Panama,6/25/2021,398820,1093,950.571,6505,5,5.714,92431.389,253.316,220.306,1507.613,1.159,1.324,1.12,,,,,,,,,1485288,970196,515092,,16231,12741,34.42,22.49,11.94,,2953,4314768
